id	basisOfRecord	dynamicProperties	occurrenceID	recordedBy	individualCount	organismQuantity	organismQuantityType	sex	lifeStage	reproductiveCondition	behavior	vitality	georeferenceVerificationStatus	occurrenceStatus	associatedMedia	associatedReferences	occurrenceRemarks	eventDate	eventTime	year	month	day	verbatimEventDate	samplingProtocol	continent	country	locality	minimumDepthInMeters	maximumDepthInMeters	decimalLatitude	decimalLongitude	geodeticDatum	coordinateUncertaintyInMeters	coordinatePrecision	taxonID	scientificName	taxonRank	vernacularName
2025-08-31_Avian_棉花嶼_pond_2302	MachineObservation		2025-08-31_Avian_棉花嶼_pond_2302	研海生態顧問股份有限公司	1											2025年棉花嶼、花瓶嶼野生動物保護區巡護暨生態調查委託案成果報告		2025-08-31	11:11	2025	8	31	2025-08-31		Asia	Taiwan	棉花嶼			25.485146	122.104651	WGS84	10	0.000001	KL_Avian_0000098	Bubulcus ibis	species	黃頭鷺
2025-08-31_Avian_棉花嶼_pond_2303	MachineObservation		2025-08-31_Avian_棉花嶼_pond_2303	研海生態顧問股份有限公司	1											2025年棉花嶼、花瓶嶼野生動物保護區巡護暨生態調查委託案成果報告		2025-08-31	11:24	2025	8	31	2025-08-31		Asia	Taiwan	棉花嶼			25.485146	122.104651	WGS84	10	0.000001	KL_Avian_0000207	Motacilla cinerea	species	灰鶺鴒
2025-08-31_Avian_棉花嶼_pond_2304	MachineObservation		2025-08-31_Avian_棉花嶼_pond_2304	研海生態顧問股份有限公司	1											2025年棉花嶼、花瓶嶼野生動物保護區巡護暨生態調查委託案成果報告		2025-08-31	11:36	2025	8	31	2025-08-31		Asia	Taiwan	棉花嶼			25.485146	122.104651	WGS84	10	0.000001	KL_Avian_0000207	Motacilla cinerea	species	灰鶺鴒
2025-08-31_Avian_棉花嶼_pond_2305	MachineObservation		2025-08-31_Avian_棉花嶼_pond_2305	研海生態顧問股份有限公司	1											2025年棉花嶼、花瓶嶼野生動物保護區巡護暨生態調查委託案成果報告		2025-08-31	12:16	2025	8	31	2025-08-31		Asia	Taiwan	棉花嶼			25.485146	122.104651	WGS84	10	0.000001	KL_Avian_0000208	Motacilla tschutschensis	species	東方黃鶺鴒
2025-08-31_Avian_棉花嶼_pond_2306	MachineObservation		2025-08-31_Avian_棉花嶼_pond_2306	研海生態顧問股份有限公司	1											2025年棉花嶼、花瓶嶼野生動物保護區巡護暨生態調查委託案成果報告		2025-08-31	12:16	2025	8	31	2025-08-31		Asia	Taiwan	棉花嶼			25.485146	122.104651	WGS84	10	0.000001	KL_Avian_0000207	Motacilla cinerea	species	灰鶺鴒
2025-08-31_Avian_棉花嶼_pond_2307	MachineObservation		2025-08-31_Avian_棉花嶼_pond_2307	研海生態顧問股份有限公司	1											2025年棉花嶼、花瓶嶼野生動物保護區巡護暨生態調查委託案成果報告		2025-08-31	12:53	2025	8	31	2025-08-31		Asia	Taiwan	棉花嶼			25.485146	122.104651	WGS84	10	0.000001	KL_Avian_0000207	Motacilla cinerea	species	灰鶺鴒
2025-08-31_Avian_棉花嶼_pond_2308	MachineObservation		2025-08-31_Avian_棉花嶼_pond_2308	研海生態顧問股份有限公司	1											2025年棉花嶼、花瓶嶼野生動物保護區巡護暨生態調查委託案成果報告		2025-08-31	13:17	2025	8	31	2025-08-31		Asia	Taiwan	棉花嶼			25.485146	122.104651	WGS84	10	0.000001	KL_Avian_0000098	Bubulcus ibis	species	黃頭鷺
2025-08-31_Avian_棉花嶼_pond_2309	MachineObservation		2025-08-31_Avian_棉花嶼_pond_2309	研海生態顧問股份有限公司	1											2025年棉花嶼、花瓶嶼野生動物保護區巡護暨生態調查委託案成果報告		2025-08-31	13:17	2025	8	31	2025-08-31		Asia	Taiwan	棉花嶼			25.485146	122.104651	WGS84	10	0.000001	KL_Avian_0000208	Motacilla tschutschensis	species	東方黃鶺鴒
2025-08-31_Avian_棉花嶼_pond_2310	MachineObservation		2025-08-31_Avian_棉花嶼_pond_2310	研海生態顧問股份有限公司	2											2025年棉花嶼、花瓶嶼野生動物保護區巡護暨生態調查委託案成果報告		2025-08-31	13:28	2025	8	31	2025-08-31		Asia	Taiwan	棉花嶼			25.485146	122.104651	WGS84	10	0.000001	KL_Avian_0000208	Motacilla tschutschensis	species	東方黃鶺鴒
2025-08-31_Avian_棉花嶼_pond_2311	MachineObservation		2025-08-31_Avian_棉花嶼_pond_2311	研海生態顧問股份有限公司	1											2025年棉花嶼、花瓶嶼野生動物保護區巡護暨生態調查委託案成果報告		2025-08-31	13:48	2025	8	31	2025-08-31		Asia	Taiwan	棉花嶼			25.485146	122.104651	WGS84	10	0.000001	KL_Avian_0000208	Motacilla tschutschensis	species	東方黃鶺鴒
2025-08-31_Avian_棉花嶼_pond_2312	MachineObservation		2025-08-31_Avian_棉花嶼_pond_2312	研海生態顧問股份有限公司	1											2025年棉花嶼、花瓶嶼野生動物保護區巡護暨生態調查委託案成果報告		2025-08-31	14:04	2025	8	31	2025-08-31		Asia	Taiwan	棉花嶼			25.485146	122.104651	WGS84	10	0.000001	KL_Avian_0000207	Motacilla cinerea	species	灰鶺鴒
2025-08-31_Avian_棉花嶼_pond_2313	MachineObservation		2025-08-31_Avian_棉花嶼_pond_2313	研海生態顧問股份有限公司	1											2025年棉花嶼、花瓶嶼野生動物保護區巡護暨生態調查委託案成果報告		2025-08-31	14:19	2025	8	31	2025-08-31		Asia	Taiwan	棉花嶼			25.485146	122.104651	WGS84	10	0.000001	KL_Avian_0000208	Motacilla tschutschensis	species	東方黃鶺鴒
2025-08-31_Avian_棉花嶼_pond_2314	MachineObservation		2025-08-31_Avian_棉花嶼_pond_2314	研海生態顧問股份有限公司	1											2025年棉花嶼、花瓶嶼野生動物保護區巡護暨生態調查委託案成果報告		2025-08-31	14:59	2025	8	31	2025-08-31		Asia	Taiwan	棉花嶼			25.485146	122.104651	WGS84	10	0.000001	KL_Avian_0000207	Motacilla cinerea	species	灰鶺鴒
2025-08-31_Avian_棉花嶼_pond_2315	MachineObservation		2025-08-31_Avian_棉花嶼_pond_2315	研海生態顧問股份有限公司	1											2025年棉花嶼、花瓶嶼野生動物保護區巡護暨生態調查委託案成果報告		2025-08-31	14:59	2025	8	31	2025-08-31		Asia	Taiwan	棉花嶼			25.485146	122.104651	WGS84	10	0.000001	KL_Avian_0000208	Motacilla tschutschensis	species	東方黃鶺鴒
2025-08-31_Avian_棉花嶼_pond_2316	MachineObservation		2025-08-31_Avian_棉花嶼_pond_2316	研海生態顧問股份有限公司	1											2025年棉花嶼、花瓶嶼野生動物保護區巡護暨生態調查委託案成果報告		2025-08-31	15:24	2025	8	31	2025-08-31		Asia	Taiwan	棉花嶼			25.485146	122.104651	WGS84	10	0.000001	KL_Avian_0000207	Motacilla cinerea	species	灰鶺鴒
2025-08-31_Avian_棉花嶼_pond_2317	MachineObservation		2025-08-31_Avian_棉花嶼_pond_2317	研海生態顧問股份有限公司	1											2025年棉花嶼、花瓶嶼野生動物保護區巡護暨生態調查委託案成果報告		2025-08-31	15:24	2025	8	31	2025-08-31		Asia	Taiwan	棉花嶼			25.485146	122.104651	WGS84	10	0.000001	KL_Avian_0000135	Lanius cristatus	species	紅尾伯勞
2025-08-31_Avian_棉花嶼_pond_2318	MachineObservation		2025-08-31_Avian_棉花嶼_pond_2318	研海生態顧問股份有限公司	1											2025年棉花嶼、花瓶嶼野生動物保護區巡護暨生態調查委託案成果報告		2025-08-31	15:34	2025	8	31	2025-08-31		Asia	Taiwan	棉花嶼			25.485146	122.104651	WGS84	10	0.000001	KL_Avian_0000208	Motacilla tschutschensis	species	東方黃鶺鴒
2025-09-01_Avian_棉花嶼_pond_2319	MachineObservation		2025-09-01_Avian_棉花嶼_pond_2319	研海生態顧問股份有限公司	1											2025年棉花嶼、花瓶嶼野生動物保護區巡護暨生態調查委託案成果報告		2025-09-01	10:27	2025	9	1	2025-09-01		Asia	Taiwan	棉花嶼			25.485146	122.104651	WGS84	10	0.000001	KL_Avian_0000098	Bubulcus ibis	species	黃頭鷺
2025-09-01_Avian_棉花嶼_pond_2320	MachineObservation		2025-09-01_Avian_棉花嶼_pond_2320	研海生態顧問股份有限公司	1											2025年棉花嶼、花瓶嶼野生動物保護區巡護暨生態調查委託案成果報告		2025-09-01	12:24	2025	9	1	2025-09-01		Asia	Taiwan	棉花嶼			25.485146	122.104651	WGS84	10	0.000001	KL_Avian_0000098	Bubulcus ibis	species	黃頭鷺
2025-09-01_Avian_棉花嶼_pond_2321	MachineObservation		2025-09-01_Avian_棉花嶼_pond_2321	研海生態顧問股份有限公司	1											2025年棉花嶼、花瓶嶼野生動物保護區巡護暨生態調查委託案成果報告		2025-09-01	16:27	2025	9	1	2025-09-01		Asia	Taiwan	棉花嶼			25.485146	122.104651	WGS84	10	0.000001	KL_Avian_0000207	Motacilla cinerea	species	灰鶺鴒
2025-09-01_Avian_棉花嶼_pond_2322	MachineObservation		2025-09-01_Avian_棉花嶼_pond_2322	研海生態顧問股份有限公司	1											2025年棉花嶼、花瓶嶼野生動物保護區巡護暨生態調查委託案成果報告		2025-09-01	18:23	2025	9	1	2025-09-01		Asia	Taiwan	棉花嶼			25.485146	122.104651	WGS84	10	0.000001	KL_Avian_0000249	Gallinago	family	田鷸屬
2025-09-02_Avian_棉花嶼_pond_2323	MachineObservation		2025-09-02_Avian_棉花嶼_pond_2323	研海生態顧問股份有限公司	1											2025年棉花嶼、花瓶嶼野生動物保護區巡護暨生態調查委託案成果報告		2025-09-02	11:30	2025	9	2	2025-09-02		Asia	Taiwan	棉花嶼			25.485146	122.104651	WGS84	10	0.000001	KL_Avian_0000249	Gallinago	family	田鷸屬
2025-09-02_Avian_棉花嶼_pond_2324	MachineObservation		2025-09-02_Avian_棉花嶼_pond_2324	研海生態顧問股份有限公司	1											2025年棉花嶼、花瓶嶼野生動物保護區巡護暨生態調查委託案成果報告		2025-09-02	12:00	2025	9	2	2025-09-02		Asia	Taiwan	棉花嶼			25.485146	122.104651	WGS84	10	0.000001	KL_Avian_0000173	Acridotheres tristis	species	家八哥
2025-09-02_Avian_棉花嶼_pond_2325	MachineObservation		2025-09-02_Avian_棉花嶼_pond_2325	研海生態顧問股份有限公司	2											2025年棉花嶼、花瓶嶼野生動物保護區巡護暨生態調查委託案成果報告		2025-09-02	13:44	2025	9	2	2025-09-02		Asia	Taiwan	棉花嶼			25.485146	122.104651	WGS84	10	0.000001	KL_Avian_0000208	Motacilla tschutschensis	species	東方黃鶺鴒
2025-09-02_Avian_棉花嶼_pond_2326	MachineObservation		2025-09-02_Avian_棉花嶼_pond_2326	研海生態顧問股份有限公司	1											2025年棉花嶼、花瓶嶼野生動物保護區巡護暨生態調查委託案成果報告		2025-09-02	14:07	2025	9	2	2025-09-02		Asia	Taiwan	棉花嶼			25.485146	122.104651	WGS84	10	0.000001	KL_Avian_0000207	Motacilla cinerea	species	灰鶺鴒
2025-09-02_Avian_棉花嶼_pond_2327	MachineObservation		2025-09-02_Avian_棉花嶼_pond_2327	研海生態顧問股份有限公司	2											2025年棉花嶼、花瓶嶼野生動物保護區巡護暨生態調查委託案成果報告		2025-09-02	14:20	2025	9	2	2025-09-02		Asia	Taiwan	棉花嶼			25.485146	122.104651	WGS84	10	0.000001	KL_Avian_0000208	Motacilla tschutschensis	species	東方黃鶺鴒
2025-09-02_Avian_棉花嶼_pond_2328	MachineObservation		2025-09-02_Avian_棉花嶼_pond_2328	研海生態顧問股份有限公司	1											2025年棉花嶼、花瓶嶼野生動物保護區巡護暨生態調查委託案成果報告		2025-09-02	14:56	2025	9	2	2025-09-02		Asia	Taiwan	棉花嶼			25.485146	122.104651	WGS84	10	0.000001	KL_Avian_0000208	Motacilla tschutschensis	species	東方黃鶺鴒
2025-09-02_Avian_棉花嶼_pond_2329	MachineObservation		2025-09-02_Avian_棉花嶼_pond_2329	研海生態顧問股份有限公司	1											2025年棉花嶼、花瓶嶼野生動物保護區巡護暨生態調查委託案成果報告		2025-09-02	15:20	2025	9	2	2025-09-02		Asia	Taiwan	棉花嶼			25.485146	122.104651	WGS84	10	0.000001	KL_Avian_0000207	Motacilla cinerea	species	灰鶺鴒
2025-09-02_Avian_棉花嶼_pond_2330	MachineObservation		2025-09-02_Avian_棉花嶼_pond_2330	研海生態顧問股份有限公司	1											2025年棉花嶼、花瓶嶼野生動物保護區巡護暨生態調查委託案成果報告		2025-09-02	15:43	2025	9	2	2025-09-02		Asia	Taiwan	棉花嶼			25.485146	122.104651	WGS84	10	0.000001	KL_Avian_0000208	Motacilla tschutschensis	species	東方黃鶺鴒
2025-09-02_Avian_棉花嶼_pond_2331	MachineObservation		2025-09-02_Avian_棉花嶼_pond_2331	研海生態顧問股份有限公司	1											2025年棉花嶼、花瓶嶼野生動物保護區巡護暨生態調查委託案成果報告		2025-09-02	16:15	2025	9	2	2025-09-02		Asia	Taiwan	棉花嶼			25.485146	122.104651	WGS84	10	0.000001	KL_Avian_0000208	Motacilla tschutschensis	species	東方黃鶺鴒
2025-09-03_Avian_棉花嶼_pond_2332	MachineObservation		2025-09-03_Avian_棉花嶼_pond_2332	研海生態顧問股份有限公司	1											2025年棉花嶼、花瓶嶼野生動物保護區巡護暨生態調查委託案成果報告		2025-09-03	08:17	2025	9	3	2025-09-03		Asia	Taiwan	棉花嶼			25.485146	122.104651	WGS84	10	0.000001	KL_Avian_0000135	Lanius cristatus	species	紅尾伯勞
2025-09-03_Avian_棉花嶼_pond_2333	MachineObservation		2025-09-03_Avian_棉花嶼_pond_2333	研海生態顧問股份有限公司	1											2025年棉花嶼、花瓶嶼野生動物保護區巡護暨生態調查委託案成果報告		2025-09-03	08:56	2025	9	3	2025-09-03		Asia	Taiwan	棉花嶼			25.485146	122.104651	WGS84	10	0.000001	KL_Avian_0000208	Motacilla tschutschensis	species	東方黃鶺鴒
2025-09-03_Avian_棉花嶼_pond_2334	MachineObservation		2025-09-03_Avian_棉花嶼_pond_2334	研海生態顧問股份有限公司	1											2025年棉花嶼、花瓶嶼野生動物保護區巡護暨生態調查委託案成果報告		2025-09-03	09:32	2025	9	3	2025-09-03		Asia	Taiwan	棉花嶼			25.485146	122.104651	WGS84	10	0.000001	KL_Avian_0000207	Motacilla cinerea	species	灰鶺鴒
2025-09-03_Avian_棉花嶼_pond_2335	MachineObservation		2025-09-03_Avian_棉花嶼_pond_2335	研海生態顧問股份有限公司	1											2025年棉花嶼、花瓶嶼野生動物保護區巡護暨生態調查委託案成果報告		2025-09-03	09:51	2025	9	3	2025-09-03		Asia	Taiwan	棉花嶼			25.485146	122.104651	WGS84	10	0.000001	KL_Avian_0000207	Motacilla cinerea	species	灰鶺鴒
2025-09-03_Avian_棉花嶼_pond_2336	MachineObservation		2025-09-03_Avian_棉花嶼_pond_2336	研海生態顧問股份有限公司	1											2025年棉花嶼、花瓶嶼野生動物保護區巡護暨生態調查委託案成果報告		2025-09-03	10:05	2025	9	3	2025-09-03		Asia	Taiwan	棉花嶼			25.485146	122.104651	WGS84	10	0.000001	KL_Avian_0000207	Motacilla cinerea	species	灰鶺鴒
2025-09-03_Avian_棉花嶼_pond_2337	MachineObservation		2025-09-03_Avian_棉花嶼_pond_2337	研海生態顧問股份有限公司	1											2025年棉花嶼、花瓶嶼野生動物保護區巡護暨生態調查委託案成果報告		2025-09-03	10:25	2025	9	3	2025-09-03		Asia	Taiwan	棉花嶼			25.485146	122.104651	WGS84	10	0.000001	KL_Avian_0000207	Motacilla cinerea	species	灰鶺鴒
2025-09-03_Avian_棉花嶼_pond_2338	MachineObservation		2025-09-03_Avian_棉花嶼_pond_2338	研海生態顧問股份有限公司	1											2025年棉花嶼、花瓶嶼野生動物保護區巡護暨生態調查委託案成果報告		2025-09-03	10:50	2025	9	3	2025-09-03		Asia	Taiwan	棉花嶼			25.485146	122.104651	WGS84	10	0.000001	KL_Avian_0000208	Motacilla tschutschensis	species	東方黃鶺鴒
2025-09-03_Avian_棉花嶼_pond_2339	MachineObservation		2025-09-03_Avian_棉花嶼_pond_2339	研海生態顧問股份有限公司	1											2025年棉花嶼、花瓶嶼野生動物保護區巡護暨生態調查委託案成果報告		2025-09-03	11:33	2025	9	3	2025-09-03		Asia	Taiwan	棉花嶼			25.485146	122.104651	WGS84	10	0.000001	KL_Avian_0000207	Motacilla cinerea	species	灰鶺鴒
2025-09-03_Avian_棉花嶼_pond_2340	MachineObservation		2025-09-03_Avian_棉花嶼_pond_2340	研海生態顧問股份有限公司	1											2025年棉花嶼、花瓶嶼野生動物保護區巡護暨生態調查委託案成果報告		2025-09-03	11:33	2025	9	3	2025-09-03		Asia	Taiwan	棉花嶼			25.485146	122.104651	WGS84	10	0.000001	KL_Avian_0000135	Lanius cristatus	species	紅尾伯勞
2025-09-03_Avian_棉花嶼_pond_2341	MachineObservation		2025-09-03_Avian_棉花嶼_pond_2341	研海生態顧問股份有限公司	1											2025年棉花嶼、花瓶嶼野生動物保護區巡護暨生態調查委託案成果報告		2025-09-03	11:47	2025	9	3	2025-09-03		Asia	Taiwan	棉花嶼			25.485146	122.104651	WGS84	10	0.000001	KL_Avian_0000208	Motacilla tschutschensis	species	東方黃鶺鴒
2025-09-03_Avian_棉花嶼_pond_2342	MachineObservation		2025-09-03_Avian_棉花嶼_pond_2342	研海生態顧問股份有限公司	1											2025年棉花嶼、花瓶嶼野生動物保護區巡護暨生態調查委託案成果報告		2025-09-03	12:19	2025	9	3	2025-09-03		Asia	Taiwan	棉花嶼			25.485146	122.104651	WGS84	10	0.000001	KL_Avian_0000207	Motacilla cinerea	species	灰鶺鴒
2025-09-03_Avian_棉花嶼_pond_2343	MachineObservation		2025-09-03_Avian_棉花嶼_pond_2343	研海生態顧問股份有限公司	1											2025年棉花嶼、花瓶嶼野生動物保護區巡護暨生態調查委託案成果報告		2025-09-03	12:45	2025	9	3	2025-09-03		Asia	Taiwan	棉花嶼			25.485146	122.104651	WGS84	10	0.000001	KL_Avian_0000207	Motacilla cinerea	species	灰鶺鴒
2025-09-03_Avian_棉花嶼_pond_2344	MachineObservation		2025-09-03_Avian_棉花嶼_pond_2344	研海生態顧問股份有限公司	2											2025年棉花嶼、花瓶嶼野生動物保護區巡護暨生態調查委託案成果報告		2025-09-03	13:09	2025	9	3	2025-09-03		Asia	Taiwan	棉花嶼			25.485146	122.104651	WGS84	10	0.000001	KL_Avian_0000207	Motacilla cinerea	species	灰鶺鴒
2025-09-03_Avian_棉花嶼_pond_2345	MachineObservation		2025-09-03_Avian_棉花嶼_pond_2345	研海生態顧問股份有限公司	2											2025年棉花嶼、花瓶嶼野生動物保護區巡護暨生態調查委託案成果報告		2025-09-03	13:30	2025	9	3	2025-09-03		Asia	Taiwan	棉花嶼			25.485146	122.104651	WGS84	10	0.000001	KL_Avian_0000208	Motacilla tschutschensis	species	東方黃鶺鴒
2025-09-03_Avian_棉花嶼_pond_2346	MachineObservation		2025-09-03_Avian_棉花嶼_pond_2346	研海生態顧問股份有限公司	1											2025年棉花嶼、花瓶嶼野生動物保護區巡護暨生態調查委託案成果報告		2025-09-03	13:40	2025	9	3	2025-09-03		Asia	Taiwan	棉花嶼			25.485146	122.104651	WGS84	10	0.000001	KL_Avian_0000135	Lanius cristatus	species	紅尾伯勞
2025-09-03_Avian_棉花嶼_pond_2347	MachineObservation		2025-09-03_Avian_棉花嶼_pond_2347	研海生態顧問股份有限公司	1											2025年棉花嶼、花瓶嶼野生動物保護區巡護暨生態調查委託案成果報告		2025-09-03	13:40	2025	9	3	2025-09-03		Asia	Taiwan	棉花嶼			25.485146	122.104651	WGS84	10	0.000001	KL_Avian_0000208	Motacilla tschutschensis	species	東方黃鶺鴒
2025-09-03_Avian_棉花嶼_pond_2348	MachineObservation		2025-09-03_Avian_棉花嶼_pond_2348	研海生態顧問股份有限公司	1											2025年棉花嶼、花瓶嶼野生動物保護區巡護暨生態調查委託案成果報告		2025-09-03	13:51	2025	9	3	2025-09-03		Asia	Taiwan	棉花嶼			25.485146	122.104651	WGS84	10	0.000001	KL_Avian_0000207	Motacilla cinerea	species	灰鶺鴒
2025-09-03_Avian_棉花嶼_pond_2349	MachineObservation		2025-09-03_Avian_棉花嶼_pond_2349	研海生態顧問股份有限公司	1											2025年棉花嶼、花瓶嶼野生動物保護區巡護暨生態調查委託案成果報告		2025-09-03	13:51	2025	9	3	2025-09-03		Asia	Taiwan	棉花嶼			25.485146	122.104651	WGS84	10	0.000001	KL_Avian_0000208	Motacilla tschutschensis	species	東方黃鶺鴒
2025-09-03_Avian_棉花嶼_pond_2350	MachineObservation		2025-09-03_Avian_棉花嶼_pond_2350	研海生態顧問股份有限公司	1											2025年棉花嶼、花瓶嶼野生動物保護區巡護暨生態調查委託案成果報告		2025-09-03	14:01	2025	9	3	2025-09-03		Asia	Taiwan	棉花嶼			25.485146	122.104651	WGS84	10	0.000001	KL_Avian_0000208	Motacilla tschutschensis	species	東方黃鶺鴒
2025-09-03_Avian_棉花嶼_pond_2351	MachineObservation		2025-09-03_Avian_棉花嶼_pond_2351	研海生態顧問股份有限公司	1											2025年棉花嶼、花瓶嶼野生動物保護區巡護暨生態調查委託案成果報告		2025-09-03	14:01	2025	9	3	2025-09-03		Asia	Taiwan	棉花嶼			25.485146	122.104651	WGS84	10	0.000001	KL_Avian_0000207	Motacilla cinerea	species	灰鶺鴒
